"store";"websites";"attribute_set";"type";"categories";"sku";"has_options";"name";"url_key";"country_of_manufacture";"msrp_enabled";"msrp_display_actual_price_type";"meta_title";"meta_description";"image";"small_image";"thumbnail";"custom_design";"page_layout";"options_container";"gift_message_available";"image_label";"small_image_label";"thumbnail_label";"url_path";"status";"visibility";"brand";"tax_class_id";"is_recurring";"weight";"price";"special_price";"msrp";"description";"short_description";"specification";"meta_keyword";"custom_layout_update";"news_from_date";"news_to_date";"special_from_date";"special_to_date";"custom_design_from";"custom_design_to";"qty";"min_qty";"use_config_min_qty";"is_qty_decimal";"backorders";"use_config_backorders";"min_sale_qty";"use_config_min_sale_qty";"max_sale_qty";"use_config_max_sale_qty";"is_in_stock";"low_stock_date";"notify_stock_qty";"use_config_notify_stock_qty";"manage_stock";"use_config_manage_stock";"stock_status_changed_auto";"use_config_qty_increments";"qty_increments";"use_config_enable_qty_inc";"enable_qty_increments";"is_decimal_divided";"stock_status_changed_automatically";"use_config_enable_qty_increments";"product_name";"store_id";"product_type_id";"product_status_changed";"product_changed_websites"
"admin";"base";"Default";"simple";"";"WF3CB";"0";"Frigidaire Front Filter Carbon Block (2011)";"WF3CB";"";"Use config";"Use config";"";"";"/w/f/wf3cb_1.jpg";"/w/f/wf3cb_2.jpg";"/w/f/wf3cb_3.jpg";"";"No layout updates";"Product Info Column";"No";"";"";"";"wf3cb.html";"Enabled";"Catalog, Search";"Frigidaire";"None";"No";"2.0000";"36.9900";"";"";"";"";"";"";"";"";"";"";"";"";"";"1000";"0";"1";"0";"0";"1";"1";"1";"0";"1";"1";"";"";"1";"0";"1";"0";"1";"0";"1";"0";"0";"0";"1";"Frigidaire Front Filter Carbon Block (2011)";"0";"simple";"";""
"admin";"base";"Default";"simple";"";"WFCB";"0";"Frigidaire Pure Source Filter; Old Style (2000 and Earlier)";"WFCB";"";"Use config";"Use config";"";"";"/w/f/wfcb_1.jpg";"/w/f/wfcb_2.jpg";"/w/f/wfcb_3.jpg";"";"No layout updates";"Product Info Column";"No";"";"";"";"wfcb.html";"Enabled";"Catalog, Search";"Frigidaire";"None";"No";"0.2500";"34.9500";"";"";"Frigidaire(R) PureSource(TM) Plus Water Filter. Provides you with clean, fresh-tasting ice and water. NSF(R) tested and certified. Compatible with pre-2001 energy-efficient Frigidaire refrigerator models. Reduces lead, chlorine, cysts and particulates. Improves taste and odor. ";"Frigidaire(R) PureSource(TM) Plus Water Filter. Provides you with clean, fresh-tasting ice and water. NSF(R) tested and certified. Compatible with pre-2001 energy-efficient Frigidaire refrigerator models. Reduces lead, chlorine, cysts and particulates. Improves taste and odor.<BR><BR><BR>";"";"";"";"";"";"";"";"";"";"1000";"0";"1";"0";"0";"1";"1";"1";"0";"1";"1";"";"";"1";"0";"1";"0";"1";"0";"1";"0";"0";"0";"1";"Frigidaire Pure Source Filter; Old Style (2000 and Earlier)";"0";"simple";"";""
"admin";"base";"Default";"simple";"";"IM115";"0";"Frigidaire Ice Maker Kit- Next Generation";"IM115";"";"Use config";"Use config";"";"";"/i/m/im115.jpg";"/s/m/sm_im115.jpg";"/t/h/th_im115.jpg";"";"No layout updates";"Product Info Column";"No";"";"";"";"im115.html";"Enabled";"Catalog, Search";"Frigidaire";"None";"No";"4.8000";"59.0000";"";"";"The Frigidaire IM115 Ice-Maker Kit – Next Generation is designed for Frigidaire top-freezer refrigerator models built in 2003 to present with the condenser coil on the back of the refrigerator. This kit allows you to add ice-making capabilities to all freezers that accept an icemaker. It will also fit selected side-by-side refrigerators that do not have a water dispenser in the freezer door.";"The Frigidaire IM115 Ice-Maker Kit – Next Generation is designed for Frigidaire top-freezer refrigerator models built in 2003 to present with the condenser coil on the back of the refrigerator. This kit allows you to add ice-making capabilities to all freezers that accept an icemaker. It will also fit selected side-by-side refrigerators that do not have a water dispenser in the freezer door.<BR><BR><UL><LI>Fits Frigidaire top mount refrigerators<LI>Use with models that were built in 2003 to present<LI>Fits some side-by-side refrigerators<LI>Includes necessary hardware for installation<LI>Make cubes of ice directly from your freezer<LI>Compatible with 14.5 through 18.6/20.8 cu. ft. refrigerators</LI></UL><BR>";"";"";"";"";"";"";"";"";"";"1000";"0";"1";"0";"0";"1";"1";"1";"0";"1";"1";"";"";"1";"0";"1";"0";"1";"0";"1";"0";"0";"0";"1";"Frigidaire Ice Maker Kit- Next Generation";"0";"simple";"";""
"admin";"base";"Default";"simple";"";"IM501";"0";"Frigidaire Ice Maker for Freezer";"IM501";"";"Use config";"Use config";"";"";"/i/m/im501.jpg";"/s/m/sm_im501.jpg";"/t/h/th_im501.jpg";"";"No layout updates";"Product Info Column";"No";"";"";"";"im501.html";"Enabled";"Catalog, Search";"Frigidaire";"None";"No";"4.8000";"59.0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"1000";"0";"1";"0";"0";"1";"1";"1";"0";"1";"1";"";"";"1";"0";"1";"0";"1";"0";"1";"0";"0";"0";"1";"Frigidaire Ice Maker for Freezer";"0";"simple";"";""
"admin";"base";"Default";"simple";"";"SNM610C";"0";"Brown 24'' Gas Range, Pilot Ignition";"SNM610C";"";"Use config";"Use config";"";"";"/s/n/snm610c.jpg";"/s/m/sm_snm610c.jpg";"/t/h/th_snm610c.jpg";"";"No layout updates";"Product Info Column";"No";"";"";"";"snm610c.html";"Enabled";"Catalog, Search";"Brown";"None";"No";"140.0000";"";"";"";"Brown’s SNM610-C 24” Gas Range comes in bisque with a porcelain top and a black porcelain control panel. This range has a gas pilot ignition, four 9,000 BTU open burners for maximum heat control as well as an 15,000 BTU bake/broil burner and anti-tip device making it a perfect accessory to any kitchen.";"Brown’s SNM610-C 24” Gas Range comes in bisque with a porcelain top and a black porcelain control panel. This range has a gas pilot ignition, four 9,000 BTU open burners for maximum heat control as well as an 15,000 BTU bake/broil burner and anti-tip device making it a perfect accessory to any kitchen.<BR><BR><UL><LI>Color: Bisque<LI>Porcelain top surfacing<LI>Black porcelain control panel<LI>Gas pilot ignition<LI>Four 9,000 BTU open burners<LI>One 15,000 BTU bake/broil burner<LI>Four leveling legs<LI>Anti-tip device</LI></UL><BR>";"";"";"";"";"";"";"";"";"";"1000";"0";"1";"0";"0";"1";"1";"1";"0";"1";"1";"";"";"1";"0";"1";"0";"1";"0";"1";"0";"0";"0";"1";"Brown 24'' Gas Range, Pilot Ignition";"0";"simple";"";""
"admin";"base";"Default";"simple";"";"WLM210-7FW";"0";"Brown 30'' LP Gas Range with window";"WLM210-7FW";"";"Use config";"Use config";"";"";"/w/l/wlm2107fw.jpg";"/s/m/sm_wlm2107fw.jpg";"/t/h/th_wlm2107fw.jpg";"";"No layout updates";"Product Info Column";"No";"";"";"";"wlm2107fw.html";"Enabled";"Catalog, Search";"Brown";"None";"No";"145.0000";"";"";"";"Brown’s WLM210-7FW 30” LP Gas Range comes in a white finish with a porcelain top and a porcelain control panel. This range has an electric, pilot light-less ignition, four 9,000 BTU sealed burners for perfect heat control as well as an 18,000 BTU bake/broil burner, oven window and interior light which make it a perfect accessory to any kitchen.";"Brown’s WLM210-7FW 30” LP Gas Range comes in a white finish with a porcelain top and a porcelain control panel. This range has an electric, pilot light-less ignition, four 9,000 BTU sealed burners for perfect heat control as well as an 18,000 BTU bake/broil burner, oven window and interior light which make it a perfect accessory to any kitchen.<BR><BR><UL><LI>Color: white<LI>Porcelain top surfacing<LI>Electric (pilotless) ignition<LI>Four sealed 9,000 BTU burners<LI>One 18,000 BTU bake/broil burner<LI>Oven window<LI>Interior light<LI>Anti-tip device</LI></UL><BR>";"";"";"";"";"";"";"";"";"";"1000";"0";"1";"0";"0";"1";"1";"1";"0";"1";"1";"";"";"1";"0";"1";"0";"1";"0";"1";"0";"0";"0";"1";"Brown 30'' LP Gas Range with window";"0";"simple";"";""
"admin";"base";"Default";"simple";"";"SEM210C";"0";"Brown Brown";"SEM210C";"";"Use config";"Use config";"";"";"/s/e/sem210c.jpg";"/s/m/sm_sem210c.jpg";"/t/h/th_sem210c.jpg";"";"No layout updates";"Product Info Column";"No";"";"";"";"sem210c.html";"Enabled";"Catalog, Search";"Brown";"None";"No";"150.0000";"";"";"";"Brown’s SEM210-C 30” Electric Range is a perfect addition to any kitchen. This unit is bisque colored with a black porcelain, ADA compatible control panel, adding to its appeal. The stove has three 6'' 1200W and one 8'' 2100W surface elements as well as a 2000W bake element and 2300W interior broil element. With the added perk of 4 leveling legs, this 30'' electric range fits in to any kitchen.";"Brown’s SEM210-C 30” Electric Range is a perfect addition to any kitchen. This unit is bisque colored with a black porcelain, ADA compatible control panel, adding to its appeal. The stove has three 6'' 1200W and one 8'' 2100W surface elements as well as a 2000W bake element and 2300W interior broil element. With the added perk of 4 leveling legs, this 30'' electric range fits in to any kitchen.<BR><BR><UL><LI>Color: Bisque<LI>Porcelain top surfacing<LI>Black porcelain control panel<LI>Oven and stove indicator lights<LI>ADA compliant up-front controls<LI>Built-in storage<LI>Three 6'' 1200W surface elements<LI>One 8'' 2100W surface element<LI>2000W bake element<LI>2300W broil element</LI></UL><BR>";"";"";"";"";"";"";"";"";"";"1000";"0";"1";"0";"0";"1";"1";"1";"0";"1";"1";"";"";"1";"0";"1";"0";"1";"0";"1";"0";"0";"0";"1";"Brown Brown";"0";"simple";"";""
"admin";"base";"Default";"simple";"";"5303325195";"0";"Frigidaire Range Cord 4', 4 Wire, 50 Amp";"5303325195";"";"Use config";"Use config";"";"";"";"";"";"";"No layout updates";"Product Info Column";"No";"";"";"";"5303325195.html";"Enabled";"Catalog, Search";"Frigidaire";"None";"No";"3.0000";"17.9900";"";"";"";"";"";"";"";"";"";"";"";"";"";"1000";"0";"1";"0";"0";"1";"1";"1";"0";"1";"1";"";"";"1";"0";"1";"0";"1";"0";"1";"0";"0";"0";"1";"Frigidaire Range Cord 4', 4 Wire, 50 Amp";"0";"simple";"";""
"admin";"base";"Default";"simple";"";"53055-1050";"0";"Frigidaire 3 WIRE 40 AMP RANGE CORD";"53055-1050";"";"Use config";"Use config";"";"";"/5/3/53055-1050_1.jpg";"/5/3/53055-1050_2.jpg";"/5/3/53055-1050_3.jpg";"";"No layout updates";"Product Info Column";"No";"";"";"";"530551050.html";"Enabled";"Catalog, Search";"Frigidaire";"None";"No";"2.0000";"17.9900";"";"";"";"";"";"";"";"";"";"";"";"";"";"1000";"0";"1";"0";"0";"1";"1";"1";"0";"1";"1";"";"";"1";"0";"1";"0";"1";"0";"1";"0";"0";"0";"1";"Frigidaire 3 WIRE 40 AMP RANGE CORD";"0";"simple";"";""
"admin";"base";"Default";"simple";"";"80145410";"0";"Frigidaire 4 FT Stainless Steel Gas Flex Connector; 20'' and 30'' Ranges";"80145410";"";"Use config";"Use config";"";"";"/8/0/80145410_1.jpg";"/8/0/80145410_2.jpg";"/8/0/80145410_3.jpg";"";"No layout updates";"Product Info Column";"No";"";"";"";"80145410.html";"Enabled";"Catalog, Search";"Frigidaire";"None";"No";"2.0000";"15.4900";"";"";"";"";"";"";"";"";"";"";"";"";"";"1000";"0";"1";"0";"0";"1";"1";"1";"0";"1";"1";"";"";"1";"0";"1";"0";"1";"0";"1";"0";"0";"0";"1";"Frigidaire 4 FT Stainless Steel Gas Flex Connector; 20'' and 30'' Ranges";"0";"simple";"";""
"admin";"base";"Default";"simple";"";"9011939011";"0";"Frigidaire Slide-In Rear Filler Kit";"9011939011";"";"Use config";"Use config";"";"";"/9/0/9011939011_1.jpg";"/9/0/9011939011_2.jpg";"/9/0/9011939011_3.jpg";"";"No layout updates";"Product Info Column";"No";"";"";"";"9011939011.html";"Enabled";"Catalog, Search";"Frigidaire";"None";"No";"3.0000";"109.9900";"";"";"";"";"";"";"";"";"";"";"";"";"";"1000";"0";"1";"0";"0";"1";"1";"1";"0";"1";"1";"";"";"1";"0";"1";"0";"1";"0";"1";"0";"0";"0";"1";"Frigidaire Slide-In Rear Filler Kit";"0";"simple";"";""
"admin";"base";"Default";"simple";"";"9011939014";"0";"Frigidaire Filler Kit";"9011939014";"";"Use config";"Use config";"";"";"/9/0/9011939014_1.jpg";"/9/0/9011939014_2_1.jpg";"/9/0/9011939014_3.jpg";"";"No layout updates";"Product Info Column";"No";"";"";"";"9011939014.html";"Enabled";"Catalog, Search";"Frigidaire";"None";"No";"2.0000";"107.9900";"";"";"";"";"";"";"";"";"";"";"";"";"";"1000";"0";"1";"0";"0";"1";"1";"1";"0";"1";"1";"";"";"1";"0";"1";"0";"1";"0";"1";"0";"0";"0";"1";"Frigidaire Filler Kit";"0";"simple";"";""
"admin";"base";"Default";"simple";"";"901193901S";"0";"Frigidaire Slide-In Rear Filler Kit";"901193901S";"";"Use config";"Use config";"";"";"/9/0/901193901s_1.jpg";"/9/0/901193901s_2.jpg";"/9/0/901193901s_3.jpg";"";"No layout updates";"Product Info Column";"No";"";"";"";"901193901s.html";"Enabled";"Catalog, Search";"Frigidaire";"None";"No";"5.0000";"106.9900";"";"";"";"";"";"";"";"";"";"";"";"";"";"1000";"0";"1";"0";"0";"1";"1";"1";"0";"1";"1";"";"";"1";"0";"1";"0";"1";"0";"1";"0";"0";"0";"1";"Frigidaire Slide-In Rear Filler Kit";"0";"simple";"";""
"admin";"base";"Default";"simple";"";"9030309011";"0";"Frigidaire Slide In Filler Kit";"9030309011";"";"Use config";"Use config";"";"";"";"";"";"";"No layout updates";"Product Info Column";"No";"";"";"";"9030309011.html";"Enabled";"Catalog, Search";"Frigidaire";"None";"No";"3.0000";"32.0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"1000";"0";"1";"0";"0";"1";"1";"1";"0";"1";"1";"";"";"1";"0";"1";"0";"1";"0";"1";"0";"0";"0";"1";"Frigidaire Slide In Filler Kit";"0";"simple";"";""
"admin";"base";"Default";"simple";"";"9030419010";"0";"Frigidaire Slide In Backguard Kit";"9030419010";"";"Use config";"Use config";"";"";"/9/0/9030419010_1.jpg";"/9/0/9030419010_2.jpg";"/9/0/9030419010_3.jpg";"";"No layout updates";"Product Info Column";"No";"";"";"";"9030419010.html";"Enabled";"Catalog, Search";"Frigidaire";"None";"No";"3.0000";"52.9900";"";"";"";"";"";"";"";"";"";"";"";"";"";"1000";"0";"1";"0";"0";"1";"1";"1";"0";"1";"1";"";"";"1";"0";"1";"0";"1";"0";"1";"0";"0";"0";"1";"Frigidaire Slide In Backguard Kit";"0";"simple";"";""
"admin";"base";"Default";"simple";"";"9030419011";"0";"Frigidaire Slide In Backguard Kit";"9030419011";"";"Use config";"Use config";"";"";"/9/0/9030419011_1.jpg";"/9/0/9030419011_2.jpg";"/9/0/9030419011_3.jpg";"";"No layout updates";"Product Info Column";"No";"";"";"";"9030419011.html";"Enabled";"Catalog, Search";"Frigidaire";"None";"No";"3.0000";"31.9900";"";"";"";"";"";"";"";"";"";"";"";"";"";"1000";"0";"1";"0";"0";"1";"1";"1";"0";"1";"1";"";"";"1";"0";"1";"0";"1";"0";"1";"0";"0";"0";"1";"Frigidaire Slide In Backguard Kit";"0";"simple";"";""
"admin";"base";"Default";"simple";"";"903041901S";"0";"Frigidaire Slide In Backguard Kit";"903041901S";"";"Use config";"Use config";"";"";"/9/0/903041901s_1.jpg";"/9/0/903041901s_2.jpg";"/9/0/903041901s_3.jpg";"";"No layout updates";"Product Info Column";"No";"";"";"";"903041901s.html";"Enabled";"Catalog, Search";"Frigidaire";"None";"No";"3.0000";"69.9900";"";"";"";"";"";"";"";"";"";"";"";"";"";"1000";"0";"1";"0";"0";"1";"1";"1";"0";"1";"1";"";"";"1";"0";"1";"0";"1";"0";"1";"0";"0";"0";"1";"Frigidaire Slide In Backguard Kit";"0";"simple";"";""
"admin";"base";"Default";"simple";"";"9030469010";"0";"Frigidaire Backguard Kit";"9030469010";"";"Use config";"Use config";"";"";"/9/0/9030469010_1_1.jpg";"/9/0/9030469010_2_1.jpg";"/9/0/9030469010_3_1.jpg";"";"No layout updates";"Product Info Column";"No";"";"";"";"9030469010.html";"Enabled";"Catalog, Search";"Frigidaire";"None";"No";"4.0000";"47.9900";"";"";"";"";"";"";"";"";"";"";"";"";"";"1000";"0";"1";"0";"0";"1";"1";"1";"0";"1";"1";"";"";"1";"0";"1";"0";"1";"0";"1";"0";"0";"0";"1";"Frigidaire Backguard Kit";"0";"simple";"";""
